state,FIPS,unemployment,incomeLevel,votes Dem percent, votes Rep percent
AR,5093,HIGH,LOW,0.43255098114659485,0.537745286648711
AR,5095,LOW,LOW,0.4692697035430224,0.5061460592913956
AR,5097,LOW,LOW,0.21335268505079827,0.7468795355587808
AR,5099,LOW,LOW,0.3575626353232292,0.6189297865759357
AR,5101,LOW,LOW,0.18734923612972393,0.7705708925221121
AR,5103,LOW,LOW,0.4372027122760854,0.5411395607732011
AR,5105,LOW,LOW,0.24566816995015428,0.7070970804652267
AR,5107,LOW,LOW,0.622570351029881,0.35436611546272123
AR,5109,LOW,LOW,0.17290192113245703,0.7962588473205258
AR,5111,LOW,LOW,0.35547984099943214,0.5960628430815824
AR,5113,LOW,LOW,0.14899642901120552,0.8134466198743997
AR,5115,LOW,LOW,0.22362497099094916,0.7284288698073799
AR,5117,LOW,LOW,0.23854289071680376,0.7353113983548766
AR,5119,LOW,LOW,0.5666527186041793,0.38789561777236764
AR,5121,LOW,LOW,0.22572469507365753,0.7140820529067005
AR,5125,LOW,NORMAL,0.2548921513921225,0.689846260414462
AR,5127,LOW,LOW,0.16804772953264832,0.7882001988730527
AR,5129,LOW,LOW,0.16252028123309897,0.7990805840995132
AR,5131,LOW,LOW,0.27972541726932526,0.6604908510687145
AR,5133,LOW,LOW,0.23798981624972326,0.7263670577817135
AR,5135,LOW,LOW,0.20472878998609179,0.7517385257301809
AR,5123,LOW,LOW,0.5438478143550999,0.4310577441985969
AR,5137,LOW,LOW,0.2151257463361679,0.7383752487787226
AR,5139,LOW,LOW,0.34686008079324276,0.6243726282286693
AR,5141,HIGH,LOW,0.21755027422303475,0.7568555758683729
AR,5143,LOW,LOW,0.4132406945350786,0.51716504804678
AR,5145,LOW,LOW,0.1878620086699938,0.7663837382973298
AR,5147,LOW,LOW,0.4380392156862745,0.5270588235294118
AR,5149,LOW,LOW,0.23039599311316325,0.7199874784786352
AZ,4001,HIGH,LOW,0.6536255962270218,0.28484913446594134
AZ,4003,HIGH,LOW,0.35439312119034927,0.5802489164947737
AZ,4005,HIGH,LOW,0.5632887444634869,0.36887088517438626
AZ,4007,HIGH,LOW,0.31526310870174784,0.6389382185250958
AZ,4009,HIGH,LOW,0.2764888181589748,0.6721668481447357
AZ,4011,HIGH,NORMAL,0.3367252543940796,0.5834104224483503
AZ,4012,HIGH,LOW,0.2672885824376394,0.685662137497465
AZ,4013,LOW,LOW,0.456797128627695,0.4912624154071688
AZ,4015,HIGH,LOW,0.22220275242960547,0.736712989796331
AZ,4017,HIGH,LOW,0.43384450281002007,0.513005168177582
AZ,4019,LOW,LOW,0.5423215305381387,0.4075235196611616
AZ,4021,LOW,LOW,0.3809711635840307,0.5741378391343746
AZ,4023,HIGH,LOW,0.7157979364866676,0.24453972933136808
AZ,4025,LOW,LOW,0.3201659840482863,0.6344255227419703
AZ,4027,HIGH,LOW,0.4498638337545082,0.5050663657106406
CA,6001,LOW,NORMAL,0.7931424750691053,0.14871125824574563
CA,6003,HIGH,LOW,0.5530434782608695,0.36695652173913046
CA,6005,HIGH,LOW,0.34353543581985335,0.595775631327825
CA,6007,HIGH,LOW,0.4402654615410885,0.4803009778364657
CA,6009,LOW,LOW,0.3464672696337423,0.5852959613145876
CA,6011,HIGH,LOW,0.4032453745829542,0.5385198665453442
CA,6013,LOW,HIGH,0.6891281143923149,0.2543897185387478
CA,6015,HIGH,LOW,0.3722892853327636,0.5484456788804615
CA,6017,LOW,NORMAL,0.3949769130766127,0.5338346707311606
CA,6019,HIGH,LOW,0.4941182111690055,0.4553151871623565
CA,6021,HIGH,LOW,0.326793901268792,0.6171233606994349
CA,6023,LOW,LOW,0.5825900820549411,0.323552146509692
CA,6025,HIGH,LOW,0.6818279801681397,0.2705324423367105
CA,6027,LOW,LOW,0.39457228614307155,0.5312656328164082
CA,6029,HIGH,LOW,0.3972028935583879,0.547314272591572
CA,6031,HIGH,LOW,0.400062015503876,0.5409612403100775
CA,6033,HIGH,LOW,0.47834419317746263,0.44093522422384057
CA,6035,HIGH,LOW,0.2133947418921512,0.7267319132604106
CA,6037,LOW,NORMAL,0.7140718653188903,0.23388693821283887
CA,6039,HIGH,LOW,0.3876776697895689,0.5609841520007005
CA,6041,LOW,HIGH,0.7881500077314196,0.15945825488216406
CA,6043,HIGH,LOW,0.3516953925875859,0.5840937253576659
CA,6045,LOW,LOW,0.6038478355924792,0.31228683865325757
CA,6047,HIGH,LOW,0.5139806692848576,0.43472944053806173
CA,6049,HIGH,LOW,0.23757070556713308,0.7183685620720452
CA,6051,LOW,LOW,0.5230888630190144,0.40357004268529295
CA,6053,HIGH,NORMAL,0.6695870743514419,0.27284951797757456
CA,6055,LOW,NORMAL,0.6476617235659644,0.29574431213329044
CA,6057,LOW,NORMAL,0.48707077996271575,0.44157796620362016
CA,6059,LOW,NORMAL,0.5096015441583128,0.4328010943892407
CA,6061,LOW,NORMAL,0.41166662237929474,0.5246525655674541
CA,6063,HIGH,LOW,0.365118912797282,0.57519818799547
CA,6065,HIGH,LOW,0.49610744106305915,0.45276267824438426
CA,6067,LOW,LOW,0.5855674336828326,0.348695045837023
CA,6069,HIGH,NORMAL,0.5719326200773959,0.3682563168677441
CA,6071,LOW,LOW,0.521920294998355,0.4241302775796908
CA,6073,LOW,NORMAL,0.5607101658575931,0.3823522143506011
CA,6075,LOW,HIGH,0.8553169356273697,0.09442505372370276
CA,6077,HIGH,LOW,0.5388095795303846,0.40994437343606543
CA,6079,LOW,NORMAL,0.5057274734095926,0.4228135661248244
CA,6081,LOW,HIGH,0.763759178292794,0.18689108483855596
CA,6083,LOW,NORMAL,0.6096551052221356,0.3272359703819174
CA,6085,LOW,HIGH,0.7334801895780614,0.20852979907395608
CA,6087,HIGH,NORMAL,0.7504691257961924,0.1775894422468703
CA,6089,HIGH,LOW,0.2821484687267415,0.6558838933759682
CA,6091,HIGH,LOW,0.33314855875831484,0.5809312638580931
CA,6093,HIGH,LOW,0.35823754789272033,0.5652349263964509
CA,6095,LOW,NORMAL,0.6225467267263419,0.31778018415167847
CA,6097,LOW,NORMAL,0.7072229672071193,0.22809338047055955
CA,6099,HIGH,LOW,0.4735399414631647,0.46726996752934846
CA,6101,HIGH,LOW,0.38880673042163727,0.5514476321929738
CA,6103,HIGH,LOW,0.2872568306010929,0.6549071038251366
CA,6105,HIGH,LOW,0.3977947413061917,0.5108142493638677
CA,6107,HIGH,LOW,0.41343540831756037,0.5338634465110869
CA,6109,HIGH,LOW,0.36554192229038857,0.5745569188820723
CA,6111,LOW,NORMAL,0.5537496630191535,0.3857464409950598
CA,6113,LOW,NORMAL,0.6807182505975544,0.2603164569464473
CA,6115,HIGH,LOW,0.34352740051286923,0.5847183968088138
CO,8001,LOW,NORMAL,0.4937673090649536,0.4214532476802284
CO,8003,LOW,LOW,0.45933014354066987,0.4394664346817457
CO,8005,LOW,NORMAL,0.5267558528428093,0.38925931448778306
CO,8007,LOW,LOW,0.3414266117969822,0.5807956104252401
CO,8009,LOW,LOW,0.13194114855244424,0.8144280968201234
CO,8011,LOW,LOW,0.3070824524312896,0.6162790697674418
CO,8013,LOW,NORMAL,0.7056610179081676,0.2193453475542479
CO,8014,LOW,NORMAL,0.5230035884526806,0.3821969899844679
CO,8015,LOW,LOW,0.43394854077643424,0.480316392399309
CO,8017,LOW,LOW,0.11802973977695168,0.8410780669144982
CO,8019,LOW,NORMAL,0.4672812725958062,0.43853940708604483
CO,8021,LOW,LOW,0.4415617128463476,0.4748110831234257
CO,8023,LOW,LOW,0.6093406593406593,0.3192307692307692
CO,8025,LOW,LOW,0.22236929185969556,0.7074784910655195
CO,8027,LOW,LOW,0.26011749347258484,0.6719973890339426
CO,8029,LOW,LOW,0.2429626072864774,0.6952763939739511
CO,8031,LOW,NORMAL,0.7516907671842645,0.18785488891089194
CO,8033,LOW,LOW,0.18455284552845527,0.7609756097560976
CO,8035,LOW,HIGH,0.36653035786527294,0.5476661673536776
CO,8037,LOW,NORMAL,0.5595506611826102,0.3605767104506656
CO,8039,LOW,NORMAL,0.19478615590541143,0.7352922429727835
CO,8041,LOW,NORMAL,0.337746949146591,0.5634255106568392
CO,8043,LOW,LOW,0.24108775137111518,0.6885740402193784
CO,8045,LOW,NORMAL,0.42559252506836825,0.4964676390154968
CO,8047,LOW,NORMAL,0.4571908226077224,0.43760492445439286
CO,8049,LOW,NORMAL,0.38987430987900856,0.5247268882884999
CO,8051,LOW,LOW,0.5450048392300247,0.3494999462307775
CO,8053,LOW,LOW,0.33446519524617996,0.5755517826825127
CO,8055,HIGH,LOW,0.4323966065747614,0.49708377518557795
CO,8057,LOW,LOW,0.19837587006960558,0.728538283062645
CO,8059,LOW,NORMAL,0.4906971560015378,0.42074571364880187
CO,8061,LOW,LOW,0.10668229777256741,0.8511137162954279
CO,8063,LOW,LOW,0.1455853861057293,0.8009964018820924
CO,8065,LOW,LOW,0.5039370078740157,0.3981102362204724
CO,8067,LOW,LOW,0.4980144521841026,0.4059306034763362
CO,8069,LOW,NORMAL,0.4753554722352589,0.42612314785685185
CO,8071,LOW,LOW,0.3905572986702525,0.5462423427461527
CO,8073,LOW,LOW,0.16611157368859283,0.779766860949209
CO,8075,LOW,LOW,0.18996083281797568,0.7495361781076066
CO,8077,LOW,LOW,0.27990277258400553,0.6427827341204124
CO,8079,LOW,LOW,0.36349693251533743,0.5276073619631901
CO,8081,LOW,LOW,0.13425499231950844,0.8130568356374808
CO,8083,LOW,LOW,0.3085156618920195,0.6116008185109397
CO,8085,LOW,LOW,0.2580920740389179,0.6788324632178453
CO,8087,LOW,LOW,0.2631224764468372,0.6816958277254375
CO,8089,LOW,LOW,0.3412068281063914,0.593092497022628
CO,8091,LOW,NORMAL,0.5141466382719805,0.40675387891694553
CO,8093,LOW,NORMAL,0.32708638360175696,0.5908247925817472
CO,8095,LOW,LOW,0.18696397941680962,0.7680102915951973
CO,8097,LOW,NORMAL,0.6969288533744104,0.2428035043804756
CO,8099,LOW,LOW,0.23563680192848532,0.7047006830052229
CO,8101,LOW,LOW,0.4648822198562683,0.4615717327655044
CO,8103,LOW,LOW,0.1260186263096624,0.8096623981373691
CO,8105,LOW,LOW,0.36169825072886297,0.5575801749271136
CO,8107,LOW,NORMAL,0.5436392680801626,0.3738745280278827
CO,8109,LOW,LOW,0.49685999261174735,0.4096786110084965
CO,8111,LOW,LOW,0.5237154150197628,0.424901185770751
CO,8113,LOW,NORMAL,0.6866156344235677,0.23892368360009278
CO,8115,LOW,LOW,0.19574780058651026,0.7441348973607038
CO,8117,LOW,NORMAL,0.5916194508436585,0.31529792665462925
CO,8119,LOW,NORMAL,0.24973597127367458,0.6745053861860171
CO,8121,LOW,LOW,0.10672082717872969,0.843426883308715
CO,8123,LOW,NORMAL,0.34284326182823827,0.5671724344121384
CO,8125,LOW,LOW,0.15030017152658662,0.8051029159519726
CT,9001,LOW,NORMAL,0.5818552740939702,0.37890557401183095
CT,9003,LOW,NORMAL,0.5856159150741823,0.37050340790393244
CT,9005,LOW,NORMAL,0.4088511197323316,0.5478169838044215
CT,9007,LOW,NORMAL,0.5124997172009683,0.4394357593719599
CT,9009,LOW,NORMAL,0.5416231055920449,0.4213067524321046
CT,9011,LOW,NORMAL,0.5055208910517398,0.4382503392838501
CT,9013,LOW,NORMAL,0.4989035799089128,0.4410203843309242
CT,9015,LOW,NORMAL,0.4294814902471254,0.5076228231071139
DC,11001,HIGH,NORMAL,0.928465918821716,0.04122067134783353
DE,10001,LOW,LOW,0.449099699675434,0.49814822296742217
DE,10003,LOW,NORMAL,0.6230399131060015,0.3270266342343996
DE,10005,LOW,LOW,0.37168049596461716,0.591670289375697
FL,12001,LOW,LOW,0.589625040093251,0.36443004998943884
FL,12003,LOW,LOW,0.16716795947443408,0.8147854994459395
FL,12005,LOW,LOW,0.24886690915766888,0.7115236772957281
FL,12007,LOW,LOW,0.24169284179203174,0.7367333443544387
FL,12009,LOW,LOW,0.3802447691490343,0.5777875337615361
FL,12011,LOW,LOW,0.6647197440076225,0.314182517315094
FL,12013,LOW,LOW,0.20372507005109608,0.7659469259930773
FL,12015,LOW,LOW,0.34696801386999987,0.6249390072983607
FL,12017,HIGH,LOW,0.28602839552707626,0.683213971604473
FL,12019,LOW,LOW,0.26106822861333356,0.7041734437727405
FL,12021,LOW,NORMAL,0.35741473857071643,0.6175596023577021
FL,12023,LOW,LOW,0.26481042654028436,0.7094717033732925
FL,12027,LOW,LOW,0.3495028343090791,0.6267075550599387
FL,12029,LOW,LOW,0.17633990558178284,0.8083865592890863
FL,12031,LOW,LOW,0.4749495024887226,0.4899564765099106
FL,12033,LOW,LOW,0.3767190602141034,0.5828809635311888
FL,12035,LOW,LOW,0.3829272116071273,0.588786511765628
FL,12037,LOW,LOW,0.28952190571380976,0.6861569215392304
FL,12039,HIGH,LOW,0.6791068436070474,0.30440690248652563
FL,12041,LOW,LOW,0.17308149204086481,0.8006652411499169
FL,12043,HIGH,LOW,0.2918484500574053,0.6879448909299656
FL,12045,LOW,LOW,0.23560928698997116,0.730869624948482
FL,12047,LOW,LOW,0.3483764446890479,0.6308934140524675
FL,12049,HIGH,LOW,0.2833575293651841,0.6913026263692754
FL,12051,HIGH,LOW,0.4150909418332433,0.5575364667747164
FL,12053,HIGH,LOW,0.33892924859924584,0.6287841666844202
FL,12055,HIGH,LOW,0.32685516242953344,0.6472833358924301
FL,12057,LOW,LOW,0.5149326468057647,0.44688373843837387
FL,12059,LOW,LOW,0.10016458970138725,0.8789090054079474
FL,12061,HIGH,LOW,0.362929772081555,0.6078325844524826
FL,12063,LOW,LOW,0.30399580892508454,0.6777634900223841
FL,12065,LOW,LOW,0.4628975265017668,0.514330585001963
FL,12067,LOW,LOW,0.15259259259259259,0.8281481481481482
FL,12069,LOW,LOW,0.36843871028499453,0.5997009970688295
FL,12071,LOW,LOW,0.3828304128030645,0.586687415783448
FL,12073,LOW,LOW,0.6051406944215896,0.35397070923152874
FL,12075,LOW,LOW,0.2628698301234058,0.7103836422781019
FL,12077,LOW,LOW,0.1975720789074355,0.7714719271623672
FL,12079,LOW,LOW,0.4146771727625544,0.5702693167117487
FL,12081,LOW,LOW,0.3980820183619854,0.5695744478240655
FL,12083,LOW,LOW,0.35509069547525574,0.6173023469066109
FL,12085,LOW,LOW,0.35173370966048917,0.6202633512555253
FL,12086,LOW,LOW,0.6365843440587736,0.34093821206331043
FL,12087,LOW,NORMAL,0.4465522929726163,0.5157420936041853
FL,12089,LOW,NORMAL,0.2331263295872102,0.7353503663751424
FL,12091,LOW,LOW,0.2355623553255114,0.7131943133612169
FL,12093,LOW,LOW,0.2899794600938967,0.6852992957746479
FL,12095,LOW,LOW,0.6038457310370099,0.3574404543788934
FL,12097,LOW,LOW,0.6092755445381873,0.3589915774283653
FL,12099,LOW,LOW,0.5651114137256841,0.41197136488470637
FL,12101,LOW,LOW,0.37372411902962455,0.5894300165272783
FL,12103,LOW,LOW,0.47470499674479166,0.48572998046875
FL,12105,LOW,LOW,0.4128627196752963,0.5539129331848867
FL,12107,HIGH,LOW,0.3038098738208992,0.6698823961778758
FL,12113,LOW,NORMAL,0.21042638850764023,0.7448760179339372
FL,12115,LOW,LOW,0.42744924707560755,0.5430770779269087
FL,12117,LOW,NORMAL,0.4706854980679838,0.4869705896771951
FL,12109,LOW,NORMAL,0.3155390345474808,0.6498401665786849
FL,12111,LOW,LOW,0.47474969978185333,0.4991650737932652
FL,12119,HIGH,LOW,0.2952549935419901,0.6878367623843755
FL,12121,LOW,LOW,0.21178045515394914,0.7647121820615796
FL,12123,LOW,LOW,0.23159823256816467,0.746093329022524
FL,12125,LOW,LOW,0.17811347268575445,0.8022132443351484
FL,12127,LOW,LOW,0.4179459401315385,0.5484472001966931
FL,12129,LOW,LOW,0.28336809176225236,0.6847627737226277
FL,12131,LOW,LOW,0.20444590124854733,0.7656664382132959
FL,12133,LOW,LOW,0.2028894472361809,0.7744077530509691
GA,13001,HIGH,LOW,0.2047693845494788,0.7842353277166928
GA,13003,LOW,LOW,0.2672811059907834,0.7192780337941628
GA,13005,LOW,LOW,0.1513715710723192,0.8369077306733167
GA,13007,HIGH,LOW,0.4513888888888889,0.5381944444444444
GA,13009,HIGH,LOW,0.4954898911353033,0.4784447900466563
GA,13011,LOW,LOW,0.09847394183702851,0.8825223150014396
GA,13013,LOW,LOW,0.22825031219647565,0.7321007353961426
GA,13015,LOW,LOW,0.2089499019433054,0.7609963578942006
GA,13017,HIGH,LOW,0.3542123923687321,0.6304237717372952
GA,13019,HIGH,LOW,0.1586164863629438,0.8240134085022094
GA,13021,LOW,LOW,0.5894868585732165,0.38728204776518593
GA,13023,HIGH,LOW,0.2217267936765302,0.7533441426834212
GA,13025,HIGH,LOW,0.0984884645982498,0.8848050914876691
GA,13027,LOW,LOW,0.39948947032546267,0.5869495851946395
GA,13029,LOW,NORMAL,0.26621522936997943,0.6979353382460334
GA,13031,LOW,LOW,0.36487101983354725,0.5993954701668668
GA,13033,HIGH,LOW,0.5058823529411764,0.4803208556149733
GA,13035,LOW,LOW,0.2707607892793078,0.7087685976574866
GA,13037,LOW,LOW,0.5823035096391498,0.4097874443895205
GA,13039,LOW,LOW,0.3141567065073041,0.6526958831341302
GA,13043,LOW,LOW,0.2722917221187117,0.7082778812882619
GA,13045,HIGH,LOW,0.28397037307973666,0.6854197147037308
GA,13047,LOW,LOW,0.17989437947944173,0.7868728781591852
GA,13049,LOW,LOW,0.250499001996008,0.7360279441117764
GA,13051,LOW,LOW,0.5565166536179526,0.4117325233697754
GA,13053,HIGH,LOW,0.42846820809248554,0.5390173410404624
GA,13055,HIGH,LOW,0.19548872180451127,0.7830463254911473
GA,13057,LOW,NORMAL,0.2274125874125874,0.7273719828558538
GA,13059,LOW,LOW,0.6674204563442708,0.2869903439542299
GA,13061,HIGH,LOW,0.5483870967741935,0.44531864673485444
GA,13063,HIGH,LOW,0.8506432381550048,0.1315612533058407
GA,13065,HIGH,LOW,0.280392959476054,0.7056897257470324
GA,13067,LOW,NORMAL,0.48837095311619244,0.46749626252971593
GA,13069,LOW,LOW,0.2943293033966609,0.6890472078295913
GA,13071,LOW,LOW,0.25456150676868744,0.727781047675103
GA,13073,LOW,NORMAL,0.29386197226982397,0.6708210001557875
GA,13075,LOW,LOW,0.2901623053991388,0.6914541238820802
GA,13077,LOW,NORMAL,0.2702764413275707,0.6933539916822964
GA,13079,LOW,LOW,0.27515997673065734,0.7042854372697305
GA,13081,HIGH,LOW,0.378,0.6052
GA,13083,LOW,LOW,0.15469701827508817,0.8090734209682591
GA,13085,LOW,NORMAL,0.12363013698630138,0.8458904109589042
GA,13087,HIGH,LOW,0.4008595428794686,0.5869310412189881
GA,13089,LOW,LOW,0.8082272341662413,0.1606477147135069
GA,13091,HIGH,LOW,0.2624731951393853,0.7177984274481772
GA,13093,LOW,LOW,0.4848800834202294,0.5059958289885297
GA,13095,HIGH,LOW,0.6845689019896831,0.30145910095799555
GA,13097,LOW,LOW,0.5398936633835962,0.4323716551904471
GA,13099,HIGH,LOW,0.45273943956503554,0.533667921371811
GA,13101,LOW,LOW,0.1327659574468085,0.8561702127659574
GA,13103,LOW,NORMAL,0.20735199829023296,0.7636247061337893
GA,13105,HIGH,LOW,0.3168604651162791,0.6659504550050556
GA,13107,HIGH,LOW,0.31041081908650164,0.6800204133707578
GA,13109,LOW,LOW,0.31371460299833426,0.6674069961132704
GA,13111,LOW,LOW,0.16320979258755525,0.8179190751445087
GA,13113,LOW,NORMAL,0.3850994419328663,0.5801579810224055
GA,13115,HIGH,LOW,0.26648175182481754,0.702043795620438
GA,13117,LOW,HIGH,0.24073617362352795,0.7172760342807818
GA,13119,LOW,LOW,0.14668397451026668,0.8324286051451498
GA,13121,LOW,NORMAL,0.6922733088883595,0.2710690541858129
GA,13123,LOW,LOW,0.15377959568945174,0.8231731298670653
GA,13125,HIGH,LOW,0.09928057553956834,0.8884892086330936
GA,13127,LOW,LOW,0.344819482388884,0.6310625422284891
GA,13129,LOW,LOW,0.16848806366047744,0.8048275862068965
GA,13131,LOW,LOW,0.3270926308914771,0.6582126918471753
GA,13133,HIGH,LOW,0.3616804438908391,0.6214471747253991
GA,13135,LOW,NORMAL,0.5095622215842263,0.45214258592107576
GA,13137,LOW,LOW,0.15395585317460317,0.8174603174603174
GA,13139,LOW,LOW,0.2303195357392383,0.7368998902086037
GA,13141,HIGH,LOW,0.7544792833146696,0.23544232922732364
GA,13143,LOW,LOW,0.1302465317663692,0.8464257312008483
GA,13145,LOW,NORMAL,0.2490239141044412,0.7278550512445096
GA,13147,LOW,LOW,0.25632628758559095,0.7229334127220403
GA,13149,LOW,LOW,0.17665240133143129,0.8012363290537328
GA,13151,LOW,NORMAL,0.5090119036690229,0.46554872140110365
GA,13153,LOW,NORMAL,0.3771050554911936,0.593545895666482
GA,13155,HIGH,LOW,0.24323585679147308,0.7409128177097568
GA,13157,LOW,LOW,0.1651698266622316,0.8040063569501423
GA,13159,LOW,LOW,0.2566489361702128,0.7235704787234043
GA,13161,HIGH,LOW,0.17704853605816467,0.8060522696011004
GA,13163,HIGH,LOW,0.5493221805595616,0.44087107008941445
GA,13165,HIGH,LOW,0.3651944627554384,0.6235992089650626
GA,13167,HIGH,LOW,0.3085279739272135,0.6841390548614883
GA,13169,LOW,LOW,0.316192909613542,0.663046949856276
GA,13171,HIGH,LOW,0.2992739273927393,0.6842244224422442
GA,13173,LOW,LOW,0.28137015029709894,0.6934638238378189
GA,13175,HIGH,LOW,0.34641094199917727,0.637649115590292
GA,13177,LOW,NORMAL,0.22444349922019,0.7543598468736707
GA,13179,LOW,LOW,0.5926501678895659,0.38086058947892054
GA,13181,LOW,LOW,0.31,0.6729268292682927
GA,13183,LOW,LOW,0.33000730104648335,0.6383548308590898
GA,13185,LOW,LOW,0.39697932795479857,0.5788172656398555
GA,13187,LOW,LOW,0.1798117494320026,0.7800227198961376
GA,13193,HIGH,LOW,0.6309773734546302,0.3592255656636342
GA,13195,LOW,LOW,0.20284637923817497,0.7697781498534952
GA,13197,HIGH,LOW,0.3810870248193528,0.6035186930568646
GA,13189,HIGH,LOW,0.3991152352179543,0.5861027190332326
GA,13191,LOW,LOW,0.3899541829288987,0.5908705243509248
GA,13199,HIGH,LOW,0.4138982681625095,0.5681298333514868
GA,13201,LOW,LOW,0.24488188976377953,0.7433070866141732
GA,13205,HIGH,LOW,0.4444444444444444,0.5437189767086674
GA,13207,LOW,LOW,0.2816568047337278,0.6959368836291914
GA,13209,HIGH,LOW,0.23792134831460673,0.749438202247191
GA,13211,LOW,LOW,0.28171701112877584,0.6951775304716481
GA,13213,HIGH,LOW,0.14482369988729674,0.8323941394300435
GA,13215,HIGH,LOW,0.5796545667447307,0.39375
GA,13217,HIGH,LOW,0.5009706077146185,0.4774704821065613
GA,13219,LOW,NORMAL,0.27603783499737256,0.6770888071466106
GA,13221,LOW,LOW,0.2750375939849624,0.6950375939849625
GA,13223,LOW,NORMAL,0.27869537623256607,0.6911038528815343
GA,13225,HIGH,LOW,0.47509113001215064,0.5051874006916535
GA,13227,LOW,LOW,0.14139608067515377,0.833285652982406
GA,13229,LOW,LOW,0.12374948609017404,0.8635055502261203
GA,13231,LOW,LOW,0.1428242074927954,0.8383861671469741
GA,13233,HIGH,LOW,0.20221782737674812,0.7773696849837548
GA,13235,LOW,LOW,0.3068371317398555,0.6770428015564203
GA,13237,HIGH,LOW,0.29106139327748914,0.6909129466652529
GA,13239,HIGH,LOW,0.44157088122605365,0.5507662835249042
GA,13241,LOW,LOW,0.18153226820983773,0.7909170964901245
GA,13243,HIGH,LOW,0.5516407599309153,0.4386873920552677
GA,13245,HIGH,LOW,0.6498425659088484,0.3260886967659302
GA,13247,LOW,LOW,0.6173614621298784,0.3581632924525792
GA,13249,HIGH,LOW,0.21005762179151388,0.7710843373493976
GA,13251,HIGH,LOW,0.40357957536409894,0.5799263028601509
GA,13253,HIGH,LOW,0.33156276209113783,0.6550181716522225
GA,13255,HIGH,LOW,0.360331534309946,0.6027756360832691
GA,13257,LOW,LOW,0.1880122950819672,0.7870901639344262
GA,13259,HIGH,LOW,0.5942523136872869,0.3921091086215295
GA,13261,HIGH,LOW,0.5030529481454479,0.4807254169324706
GA,13263,HIGH,LOW,0.6170212765957447,0.36879432624113473
GA,13265,HIGH,LOW,0.6075808249721293,0.3890746934225195
GA,13267,LOW,LOW,0.2439308038959151,0.74022386974851
GA,13269,HIGH,LOW,0.38065843621399176,0.606114050558495
GA,13271,HIGH,LOW,0.3460727464417501,0.6454928835002636
GA,13273,HIGH,LOW,0.5424742761426179,0.44795405599425697
GA,13275,HIGH,LOW,0.3810998398291511,0.5993059263214096
GA,13277,LOW,LOW,0.3041575492341357,0.6783369803063457
GA,13279,HIGH,LOW,0.2566974088713219,0.7259552042160737
GA,13281,HIGH,LOW,0.1793041926851026,0.7994350282485876
GA,13283,HIGH,LOW,0.31851851851851853,0.6696296296296296
GA,13285,LOW,LOW,0.3720776954987787,0.6064823789400224
GA,13287,HIGH,LOW,0.36666666666666664,0.6176991150442478
GA,13289,HIGH,LOW,0.48605970885763633,0.5018504811250926
GA,13291,LOW,LOW,0.16297034637428356,0.8180912035883379
GA,13293,HIGH,LOW,0.3177407543024533,0.6671548883192969
GA,13295,LOW,LOW,0.17598897197042482,0.791094030661264
GA,13297,LOW,LOW,0.20479901051329621,0.7691527520098949
GA,13299,LOW,LOW,0.282798353909465,0.7002469135802469
GA,13301,HIGH,LOW,0.5630360205831904,0.42495711835334476
GA,13303,HIGH,LOW,0.49715032058893377,0.49133222512467345
GA,13305,HIGH,LOW,0.19651117964533538,0.7851773323053199
GA,13307,HIGH,LOW,0.4228007181328546,0.5655296229802513
GA,13309,HIGH,LOW,0.3073263558515699,0.6760228353948621
GA,13311,LOW,LOW,0.14204400645654575,0.8283918103814459
GA,13313,HIGH,LOW,0.26101706079968384,0.7085830972926684
GA,13315,HIGH,LOW,0.2865792129162462,0.7050117726202489
GA,13317,HIGH,LOW,0.41252796420581656,0.5747203579418344
GA,13319,HIGH,LOW,0.44270346117867165,0.5453695042095417
GA,13321,LOW,LOW,0.2437696588434551,0.7432857488507137
HI,15001,LOW,LOW,0.6360595082093579,0.2697911046018654
HI,15003,LOW,NORMAL,0.6147863191019417,0.31607060973176565
HI,15007,LOW,NORMAL,0.6248718435542054,0.2876020505031327
HI,15009,LOW,NORMAL,0.6445458395903123,0.2588464056062531
IA,19001,LOW,LOW,0.29981378026070765,0.653365256717212
IA,19003,LOW,LOW,0.271373679154659,0.6690682036503363
IA,19005,LOW,LOW,0.3523475208424748,0.5955828579786456
IA,19007,LOW,LOW,0.2974081364829396,0.661253280839895
IA,19009,LOW,LOW,0.31932524415507546,0.6318437407517017
IA,19011,LOW,NORMAL,0.3412710007304602,0.6008765522279036
IA,19013,LOW,LOW,0.5062558327138135,0.43311557868429795
IA,19015,LOW,NORMAL,0.39452231121281467,0.5333237986270023
IA,19017,LOW,NORMAL,0.4006741573033708,0.539250936329588
IA,19019,LOW,LOW,0.39124001183782187,0.5429614284305021
IA,19021,LOW,LOW,0.34857562049150265,0.5984839222398827
IA,19023,LOW,LOW,0.29006302802735684,0.6595145500871664
IA,19025,LOW,LOW,0.27345739471106756,0.6789422135161606
IA,19027,LOW,LOW,0.3167225682798275,0.6350742692860566
IA,19029,LOW,LOW,0.27583274273564845,0.6739900779588944
IA,19031,LOW,NORMAL,0.3812060515661624,0.5620072448327296
IA,19033,LOW,LOW,0.4347633985772986,0.5117748420448018
IA,19035,LOW,LOW,0.2709343679275784,0.6770126091173618
IA,19037,LOW,LOW,0.3555834773048531,0.5872467410083242
IA,19039,LOW,LOW,0.3321225879682179,0.6143019296254256
IA,19041,LOW,LOW,0.26293608054319834,0.6871926949192226
